fecha,entidad,tipo_entidad,tipo_indicador,nombre,valor,fuente_endpoint
2024-11-01,JMMB Bank,BM,financieros,Margen de Intermediación,0.085766,indicadores_financieros
2024-11-01,JMMB Bank,BM,financieros,Spread Tasas de Interés,0.075801,indicadores_financieros
2024-11-01,JMMB Bank,BM,financieros,Activos Improductivos,0.039526,indicadores_financieros
2024-11-01,JMMB Bank,BM,financieros,Apalancamiento,8.771121,indicadores_financieros
2024-11-01,JMMB Bank,BM,morosidad,Morosidad Simple,0.018377,indicadores_morosidad
2024-11-01,JMMB Bank,BM,morosidad,Morosidad Estresada,0.024342,indicadores_morosidad
2024-11-01,JMMB Bank,BM,morosidad,Índice Riesgo Crédito,0.01951,indicadores_morosidad
2024-11-01,Banco Vimenca,BM,principales,ROA,0.020859,indicadores_principales
2024-11-01,Banco Vimenca,BM,principales,ROE,0.179488,indicadores_principales
2024-11-01,Banco Vimenca,BM,principales,Eficiencia Operacional,0.540039,indicadores_principales
2024-11-01,Banco Vimenca,BM,principales,Liquidez Inmediata,0.22374,indicadores_principales
2024-11-01,Banco Vimenca,BM,principales,Cobertura de Cartera,1.445901,indicadores_principales
2024-11-01,Banco Vimenca,BM,financieros,Margen de Intermediación,0.081965,indicadores_financieros
2024-11-01,Banco Vimenca,BM,financieros,Spread Tasas de Interés,0.076282,indicadores_financieros
2024-11-01,Banco Vimenca,BM,financieros,Activos Improductivos,0.035493,indicadores_financieros
2024-11-01,Banco Vimenca,BM,financieros,Apalancamiento,8.5585,indicadores_financieros
2024-11-01,Banco Vimenca,BM,morosidad,Morosidad Simple,0.016487,indicadores_morosidad
2024-11-01,Banco Vimenca,BM,morosidad,Morosidad Estresada,0.023815,indicadores_morosidad
2024-11-01,Banco Vimenca,BM,morosidad,Índice Riesgo Crédito,0.020226,indicadores_morosidad
2024-11-01,Banco del Progreso,BM,principales,ROA,0.020163,indicadores_principales
2024-11-01,Banco del Progreso,BM,principales,ROE,0.16083,indicadores_principales
2024-11-01,Banco del Progreso,BM,principales,Eficiencia Operacional,0.505131,indicadores_principales
2024-11-01,Banco del Progreso,BM,principales,Liquidez Inmediata,0.21879,indicadores_principales
2024-11-01,Banco del Progreso,BM,principales,Cobertura de Cartera,1.52499,indicadores_principales
2024-11-01,Banco del Progreso,BM,financieros,Margen de Intermediación,0.089885,indicadores_financieros
2024-11-01,Banco del Progreso,BM,financieros,Spread Tasas de Interés,0.068586,indicadores_financieros
2024-11-01,Banco del Progreso,BM,financieros,Activos Improductivos,0.035728,indicadores_financieros
2024-11-01,Banco del Progreso,BM,financieros,Apalancamiento,9.100345,indicadores_financieros
2024-11-01,Banco del Progreso,BM,morosidad,Morosidad Simple,0.014551,indicadores_morosidad
2024-11-01,Banco del Progreso,BM,morosidad,Morosidad Estresada,0.025573,indicadores_morosidad
2024-11-01,Banco del Progreso,BM,morosidad,Índice Riesgo Crédito,0.018849,indicadores_morosidad
2024-11-01,Caribe Express Banco,BM,principales,ROA,0.02194,indicadores_principales
2024-11-01,Caribe Express Banco,BM,principales,ROE,0.168207,indicadores_principales
2024-11-01,Caribe Express Banco,BM,principales,Eficiencia Operacional,0.535296,indicadores_principales
2024-11-01,Caribe Express Banco,BM,principales,Liquidez Inmediata,0.210823,indicadores_principales
2024-11-01,Caribe Express Banco,BM,principales,Cobertura de Cartera,1.395739,indicadores_principales
2024-11-01,Caribe Express Banco,BM,financieros,Margen de Intermediación,0.086352,indicadores_financieros
2024-11-01,Caribe Express Banco,BM,financieros,Spread Tasas de Interés,0.076122,indicadores_financieros
2024-11-01,Caribe Express Banco,BM,financieros,Activos Improductivos,0.034181,indicadores_financieros
2024-11-01,Caribe Express Banco,BM,financieros,Apalancamiento,8.374797,indicadores_financieros
2024-11-01,Caribe Express Banco,BM,morosidad,Morosidad Simple,0.015302,indicadores_morosidad
2024-11-01,Caribe Express Banco,BM,morosidad,Morosidad Estresada,0.026739,indicadores_morosidad
2024-11-01,Caribe Express Banco,BM,morosidad,Índice Riesgo Crédito,0.019088,indicadores_morosidad
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROA,0.021996,indicadores_principales
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROE,0.135929,indicadores_principales
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Eficiencia Operacional,0.483479,indicadores_principales
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Liquidez Inmediata,0.211017,indicadores_principales
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Cobertura de Cartera,1.401806,indicadores_principales
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Margen de Intermediación,0.085017,indicadores_financieros
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Spread Tasas de Interés,0.071784,indicadores_financieros
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Activos Improductivos,0.037088,indicadores_financieros
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Apalancamiento,8.921078,indicadores_financieros
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Simple,0.016259,indicadores_morosidad
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Morosidad Estresada,0.023641,indicadores_morosidad
2024-11-01,Asociación Popular de Ahorros y Préstamos,CA,morosidad,Índice Riesgo Crédito,0.0198,indicadores_morosidad
2024-11-01,Asociación Cibao,CA,principales,ROA,0.024046,indicadores_principales
2024-11-01,Asociación Cibao,CA,principales,ROE,0.192495,indicadores_principales
2024-11-01,Asociación Cibao,CA,principales,Eficiencia Operacional,0.526881,indicadores_principales
2024-11-01,Asociación Cibao,CA,principales,Liquidez Inmediata,0.238279,indicadores_principales
2024-11-01,Asociación Cibao,CA,principales,Cobertura de Cartera,1.5222,indicadores_principales
2024-11-01,Asociación Cibao,CA,financieros,Margen de Intermediación,0.0822,indicadores_financieros
2024-11-01,Asociación Cibao,CA,financieros,Spread Tasas de Interés,0.070646,indicadores_financieros
2024-11-01,Asociación Cibao,CA,financieros,Activos Improductivos,0.03664,indicadores_financieros
2024-11-01,Asociación Cibao,CA,financieros,Apalancamiento,8.757691,indicadores_financieros
2024-11-01,Asociación Cibao,CA,morosidad,Morosidad Simple,0.016091,indicadores_morosidad
2024-11-01,Asociación Cibao,CA,morosidad,Morosidad Estresada,0.02284,indicadores_morosidad
2024-11-01,Asociación Cibao,CA,morosidad,Índice Riesgo Crédito,0.018355,indicadores_morosidad
2024-11-01,La Nacional,CA,principales,ROA,0.02258,indicadores_principales
2024-11-01,La Nacional,CA,principales,ROE,0.166735,indicadores_principales
2024-11-01,La Nacional,CA,principales,Eficiencia Operacional,0.497883,indicadores_principales
2024-11-01,La Nacional,CA,principales,Liquidez Inmediata,0.20439,indicadores_principales
2024-11-01,La Nacional,CA,principales,Cobertura de Cartera,1.433386,indicadores_principales
2024-11-01,La Nacional,CA,financieros,Margen de Intermediación,0.080624,indicadores_financieros
2024-11-01,La Nacional,CA,financieros,Spread Tasas de Interés,0.073983,indicadores_financieros
2024-11-01,La Nacional,CA,financieros,Activos Improductivos,0.043773,indicadores_financieros
2024-11-01,La Nacional,CA,financieros,Apalancamiento,9.014342,indicadores_financieros
2024-11-01,La Nacional,CA,morosidad,Morosidad Simple,0.016986,indicadores_morosidad
2024-11-01,La Nacional,CA,morosidad,Morosidad Estresada,0.026922,indicadores_morosidad
2024-11-01,La Nacional,CA,morosidad,Índice Riesgo Crédito,0.019251,indicadores_morosidad
2024-11-01,Romana,CA,principales,ROA,0.020819,indicadores_principales
2024-11-01,Romana,CA,principales,ROE,0.170407,indicadores_principales
2024-11-01,Romana,CA,principales,Eficiencia Operacional,0.521395,indicadores_principales
2024-11-01,Romana,CA,principales,Liquidez Inmediata,0.201578,indicadores_principales
2024-11-01,Romana,CA,principales,Cobertura de Cartera,1.432284,indicadores_principales
2024-11-01,Romana,CA,financieros,Margen de Intermediación,0.083955,indicadores_financieros
2024-11-01,Romana,CA,financieros,Spread Tasas de Interés,0.069712,indicadores_financieros
2024-11-01,Romana,CA,financieros,Activos Improductivos,0.037139,indicadores_financieros
2024-11-01,Romana,CA,financieros,Apalancamiento,8.000758,indicadores_financieros
2024-11-01,Romana,CA,morosidad,Morosidad Simple,0.017575,indicadores_morosidad
2024-11-01,Romana,CA,morosidad,Morosidad Estresada,0.026302,indicadores_morosidad
2024-11-01,Romana,CA,morosidad,Índice Riesgo Crédito,0.019835,indicadores_morosidad
2024-11-01,Mocana,CA,principales,ROA,0.020661,indicadores_principales
2024-11-01,Mocana,CA,principales,ROE,0.180132,indicadores_principales
2024-11-01,Mocana,CA,principales,Eficiencia Operacional,0.496745,indicadores_principales
2024-11-01,Mocana,CA,principales,Liquidez Inmediata,0.231065,indicadores_principales
2024-11-01,Mocana,CA,principales,Cobertura de Cartera,1.451432,indicadores_principales
2024-11-01,Mocana,CA,financieros,Margen de Intermediación,0.085491,indicadores_financieros
2024-11-01,Mocana,CA,financieros,Spread Tasas de Interés,0.072476,indicadores_financieros
2024-11-01,Mocana,CA,financieros,Activos Improductivos,0.037441,indicadores_financieros
2024-11-01,Mocana,CA,financieros,Apalancamiento,8.213812,indicadores_financieros
2024-11-01,Mocana,CA,morosidad,Morosidad Simple,0.016208,indicadores_morosidad
2024-11-01,Mocana,CA,morosidad,Morosidad Estresada,0.023088,indicadores_morosidad
2024-11-01,Mocana,CA,morosidad,Índice Riesgo Crédito,0.02128,indicadores_morosidad
2024-11-01,ADOPEM,BA,principales,ROA,0.025029,indicadores_principales
2024-11-01,ADOPEM,BA,principales,ROE,0.170304,indicadores_principales
2024-11-01,ADOPEM,BA,principales,Eficiencia Operacional,0.516168,indicadores_principales
2024-11-01,ADOPEM,BA,principales,Liquidez Inmediata,0.204186,indicadores_principales
2024-11-01,ADOPEM,BA,principales,Cobertura de Cartera,1.485702,indicadores_principales
2024-11-01,ADOPEM,BA,financieros,Margen de Intermediación,0.086026,indicadores_financieros
2024-11-01,ADOPEM,BA,financieros,Spread Tasas de Interés,0.073072,indicadores_financieros
2024-11-01,ADOPEM,BA,financieros,Activos Improductivos,0.038016,indicadores_financieros
2024-11-01,ADOPEM,BA,financieros,Apalancamiento,8.279305,indicadores_financieros
2024-11-01,ADOPEM,BA,morosidad,Morosidad Simple,0.016452,indicadores_morosidad
2024-11-01,ADOPEM,BA,morosidad,Morosidad Estresada,0.025812,indicadores_morosidad
2024-11-01,ADOPEM,BA,morosidad,Índice Riesgo Crédito,0.020378,indicadores_morosidad
2024-11-01,Bancamérica,BA,principales,ROA,0.022388,indicadores_principales
2024-11-01,Bancamérica,BA,principales,ROE,0.17075,indicadores_principales
2024-11-01,Bancamérica,BA,principales,Eficiencia Operacional,0.541028,indicadores_principales
2024-11-01,Bancamérica,BA,principales,Liquidez Inmediata,0.214819,indicadores_principales
2024-11-01,Bancamérica,BA,principales,Cobertura de Cartera,1.399479,indicadores_principales
2024-11-01,Bancamérica,BA,financieros,Margen de Intermediación,0.080947,indicadores_financieros
2024-11-01,Bancamérica,BA,financieros,Spread Tasas de Interés,0.072779,indicadores_financieros
2024-11-01,Bancamérica,BA,financieros,Activos Improductivos,0.044043,indicadores_financieros
2024-11-01,Bancamérica,BA,financieros,Apalancamiento,8.720827,indicadores_financieros
2024-11-01,Bancamérica,BA,morosidad,Morosidad Simple,0.015135,indicadores_morosidad
2024-11-01,Bancamérica,BA,morosidad,Morosidad Estresada,0.02906,indicadores_morosidad
2024-11-01,Bancamérica,BA,morosidad,Índice Riesgo Crédito,0.01748,indicadores_morosidad
2024-11-01,Banfond,BA,principales,ROA,0.02223,indicadores_principales
2024-11-01,Banfond,BA,principales,ROE,0.166309,indicadores_principales
2024-11-01,Banfond,BA,principales,Eficiencia Operacional,0.560455,indicadores_principales
2024-11-01,Banfond,BA,principales,Liquidez Inmediata,0.230447,indicadores_principales
2024-11-01,Banfond,BA,principales,Cobertura de Cartera,1.33996,indicadores_principales
2024-11-01,Banfond,BA,financieros,Margen de Intermediación,0.086968,indicadores_financieros
2024-11-01,Banfond,BA,financieros,Spread Tasas de Interés,0.077167,indicadores_financieros
2024-11-01,Banfond,BA,financieros,Activos Improductivos,0.031699,indicadores_financieros
2024-11-01,Banfond,BA,financieros,Apalancamiento,7.78356,indicadores_financieros
2024-11-01,Banfond,BA,morosidad,Morosidad Simple,0.017995,indicadores_morosidad
2024-11-01,Banfond,BA,morosidad,Morosidad Estresada,0.027249,indicadores_morosidad
2024-11-01,Banfond,BA,morosidad,Índice Riesgo Crédito,0.021181,indicadores_morosidad
2024-11-01,Motor Crédito,BA,principales,ROA,0.019818,indicadores_principales
2024-11-01,Motor Crédito,BA,principales,ROE,0.158108,indicadores_principales
2024-11-01,Motor Crédito,BA,principales,Eficiencia Operacional,0.494481,indicadores_principales
2024-11-01,Motor Crédito,BA,principales,Liquidez Inmediata,0.221409,indicadores_principales
2024-11-01,Motor Crédito,BA,principales,Cobertura de Cartera,1.489979,indicadores_principales
2024-11-01,Motor Crédito,BA,financieros,Margen de Intermediación,0.084434,indicadores_financieros
2024-11-01,Motor Crédito,BA,financieros,Spread Tasas de Interés,0.074588,indicadores_financieros
2024-11-01,Motor Crédito,BA,financieros,Activos Improductivos,0.038057,indicadores_financieros
2024-11-01,Motor Crédito,BA,financieros,Apalancamiento,8.954599,indicadores_financieros
2024-11-01,Motor Crédito,BA,morosidad,Morosidad Simple,0.016203,indicadores_morosidad
2024-11-01,Motor Crédito,BA,morosidad,Morosidad Estresada,0.024692,indicadores_morosidad
2024-11-01,Motor Crédito,BA,morosidad,Índice Riesgo Crédito,0.021441,indicadores_morosidad
2024-12-01,Banco Popular Dominicano,BM,principales,ROA,0.024673,indicadores_principales
2024-12-01,Banco Popular Dominicano,BM,principales,ROE,0.152852,indicadores_principales
2024-12-01,Banco Popular Dominicano,BM,principales,Eficiencia Operacional,0.528163,indicadores_principales
2024-12-01,Banco Popular Dominicano,BM,principales,Liquidez Inmediata,0.227323,indicadores_principales
2024-12-01,Banco Popular Dominicano,BM,principales,Cobertura de Cartera,1.539148,indicadores_principales
2024-12-01,Banco Popular Dominicano,BM,financieros,Margen de Intermediación,0.088663,indicadores_financieros
2024-12-01,Banco Popular Dominicano,BM,financieros,Spread Tasas de Interés,0.07199,indicadores_financieros
2024-12-01,Banco Popular Dominicano,BM,financieros,Activos Improductivos,0.040247,indicadores_financieros
2024-12-01,Banco Popular Dominicano,BM,financieros,Apalancamiento,8.705386,indicadores_financieros
2024-12-01,Banco Popular Dominicano,BM,morosidad,Morosidad Simple,0.019201,indicadores_morosidad
2024-12-01,Banco Popular Dominicano,BM,morosidad,Morosidad Estresada,0.026914,indicadores_morosidad
2024-12-01,Banco Popular Dominicano,BM,morosidad,Índice Riesgo Crédito,0.022484,indicadores_morosidad
2024-12-01,Banco de Reservas,BM,principales,ROA,0.024486,indicadores_principales
2024-12-01,Banco de Reservas,BM,principales,ROE,0.176434,indicadores_principales
2024-12-01,Banco de Reservas,BM,principales,Eficiencia Operacional,0.498289,indicadores_principales
2024-12-01,Banco de Reservas,BM,principales,Liquidez Inmediata,0.217277,indicadores_principales
2024-12-01,Banco de Reservas,BM,principales,Cobertura de Cartera,1.366005,indicadores_principales
2024-12-01,Banco de Reservas,BM,financieros,Margen de Intermediación,0.083715,indicadores_financieros
2024-12-01,Banco de Reservas,BM,financieros,Spread Tasas de Interés,0.065764,indicadores_financieros
2024-12-01,Banco de Reservas,BM,financieros,Activos Improductivos,0.041458,indicadores_financieros
2024-12-01,Banco de Reservas,BM,financieros,Apalancamiento,8.870199,indicadores_financieros
2024-12-01,Banco de Reservas,BM,morosidad,Morosidad Simple,0.0168,indicadores_morosidad
2024-12-01,Banco de Reservas,BM,morosidad,Morosidad Estresada,0.028874,indicadores_morosidad
2024-12-01,Banco de Reservas,BM,morosidad,Índice Riesgo Crédito,0.022951,indicadores_morosidad
2024-12-01,BHD León,BM,principales,ROA,0.021793,indicadores_principales
2024-12-01,BHD León,BM,principales,ROE,0.170506,indicadores_principales
2024-12-01,BHD León,BM,principales,Eficiencia Operacional,0.513228,indicadores_principales
2024-12-01,BHD León,BM,principales,Liquidez Inmediata,0.214338,indicadores_principales
2024-12-01,BHD León,BM,principales,Cobertura de Cartera,1.409065,indicadores_principales
2024-12-01,BHD León,BM,financieros,Margen de Intermediación,0.089753,indicadores_financieros
2024-12-01,BHD León,BM,financieros,Spread Tasas de Interés,0.066405,indicadores_financieros
2024-12-01,BHD León,BM,financieros,Activos Improductivos,0.037889,indicadores_financieros
2024-12-01,BHD León,BM,financieros,Apalancamiento,8.462178,indicadores_financieros
2024-12-01,BHD León,BM,morosidad,Morosidad Simple,0.017387,indicadores_morosidad
2024-12-01,BHD León,BM,morosidad,Morosidad Estresada,0.025213,indicadores_morosidad
2024-12-01,BHD León,BM,morosidad,Índice Riesgo Crédito,0.022955,indicadores_morosidad
2024-12-01,Scotiabank RD,BM,principales,ROA,0.021865,indicadores_principales
2024-12-01,Scotiabank RD,BM,principales,ROE,0.172583,indicadores_principales
2024-12-01,Scotiabank RD,BM,principales,Eficiencia Operacional,0.492925,indicadores_principales
2024-12-01,Scotiabank RD,BM,principales,Liquidez Inmediata,0.229903,indicadores_principales
2024-12-01,Scotiabank RD,BM,principales,Cobertura de Cartera,1.51892,indicadores_principales
2024-12-01,Scotiabank RD,BM,financieros,Margen de Intermediación,0.084019,indicadores_financieros
2024-12-01,Scotiabank RD,BM,financieros,Spread Tasas de Interés,0.071695,indicadores_financieros
2024-12-01,Scotiabank RD,BM,financieros,Activos Improductivos,0.038772,indicadores_financieros
2024-12-01,Scotiabank RD,BM,financieros,Apalancamiento,7.891926,indicadores_financieros
2024-12-01,Scotiabank RD,BM,morosidad,Morosidad Simple,0.016822,indicadores_morosidad
2024-12-01,Scotiabank RD,BM,morosidad,Morosidad Estresada,0.027376,indicadores_morosidad
2024-12-01,Scotiabank RD,BM,morosidad,Índice Riesgo Crédito,0.023513,indicadores_morosidad
2024-12-01,Banesco,BM,principales,ROA,0.021352,indicadores_principales
2024-12-01,Banesco,BM,principales,ROE,0.171699,indicadores_principales
2024-12-01,Banesco,BM,principales,Eficiencia Operacional,0.50754,indicadores_principales
2024-12-01,Banesco,BM,principales,Liquidez Inmediata,0.224171,indicadores_principales
2024-12-01,Banesco,BM,principales,Cobertura de Cartera,1.417601,indicadores_principales
2024-12-01,Banesco,BM,financieros,Margen de Intermediación,0.087883,indicadores_financieros
2024-12-01,Banesco,BM,financieros,Spread Tasas de Interés,0.070814,indicadores_financieros
2024-12-01,Banesco,BM,financieros,Activos Improductivos,0.035599,indicadores_financieros
2024-12-01,Banesco,BM,financieros,Apalancamiento,8.062532,indicadores_financieros
2024-12-01,Banesco,BM,morosidad,Morosidad Simple,0.019855,indicadores_morosidad
2024-12-01,Banesco,BM,morosidad,Morosidad Estresada,0.029287,indicadores_morosidad
2024-12-01,Banesco,BM,morosidad,Índice Riesgo Crédito,0.022219,indicadores_morosidad
2024-12-01,Citibank RD,BM,principales,ROA,0.021072,indicadores_principales
2024-12-01,Citibank RD,BM,principales,ROE,0.173345,indicadores_principales
2024-12-01,Citibank RD,BM,principales,Eficiencia Operacional,0.550886,indicadores_principales
2024-12-01,Citibank RD,BM,principales,Liquidez Inmediata,0.211876,indicadores_principales
2024-12-01,Citibank RD,BM,principales,Cobertura de Cartera,1.580478,indicadores_principales
2024-12-01,Citibank RD,BM,financieros,Margen de Intermediación,0.08685,indicadores_financieros
2024-12-01,Citibank RD,BM,financieros,Spread Tasas de Interés,0.07798,indicadores_financieros
2024-12-01,Citibank RD,BM,financieros,Activos Improductivos,0.039254,indicadores_financieros
2024-12-01,Citibank RD,BM,financieros,Apalancamiento,8.208103,indicadores_financieros
2024-12-01,Citibank RD,BM,morosidad,Morosidad Simple,0.01843,indicadores_morosidad
2024-12-01,Citibank RD,BM,morosidad,Morosidad Estresada,0.027004,indicadores_morosidad
2024-12-01,Citibank RD,BM,morosidad,Índice Riesgo Crédito,0.018782,indicadores_morosidad
2024-12-01,Banco Santa Cruz,BM,principales,ROA,0.021013,indicadores_principales
2024-12-01,Banco Santa Cruz,BM,principales,ROE,0.15563,indicadores_principales
2024-12-01,Banco Santa Cruz,BM,principales,Eficiencia Operacional,0.505645,indicadores_principales
2024-12-01,Banco Santa Cruz,BM,principales,Liquidez Inmediata,0.2349,indicadores_principales
2024-12-01,Banco Santa Cruz,BM,principales,Cobertura de Cartera,1.498644,indicadores_principales
2024-12-01,Banco Santa Cruz,BM,financieros,Margen de Intermediación,0.086557,indicadores_financieros
2024-12-01,Banco Santa Cruz,BM,financieros,Spread Tasas de Interés,0.077975,indicadores_financieros
2024-12-01,Banco Santa Cruz,BM,financieros,Activos Improductivos,0.03939,indicadores_financieros
2024-12-01,Banco Santa Cruz,BM,financieros,Apalancamiento,8.140774,indicadores_financieros
2024-12-01,Banco Santa Cruz,BM,morosidad,Morosidad Simple,0.018209,indicadores_morosidad
2024-12-01,Banco Santa Cruz,BM,morosidad,Morosidad Estresada,0.02746,indicadores_morosidad
2024-12-01,Banco Santa Cruz,BM,morosidad,Índice Riesgo Crédito,0.022324,indicadores_morosidad
2024-12-01,Banco López de Haro,BM,principales,ROA,0.023053,indicadores_principales
2024-12-01,Banco López de Haro,BM,principales,ROE,0.155,indicadores_principales
2024-12-01,Banco López de Haro,BM,principales,Eficiencia Operacional,0.519043,indicadores_principales
2024-12-01,Banco López de Haro,BM,principales,Liquidez Inmediata,0.233397,indicadores_principales
2024-12-01,Banco López de Haro,BM,principales,Cobertura de Cartera,1.586224,indicadores_principales
2024-12-01,Banco López de Haro,BM,financieros,Margen de Intermediación,0.088585,indicadores_financieros
2024-12-01,Banco López de Haro,BM,financieros,Spread Tasas de Interés,0.069392,indicadores_financieros
2024-12-01,Banco López de Haro,BM,financieros,Activos Improductivos,0.036999,indicadores_financieros
2024-12-01,Banco López de Haro,BM,financieros,Apalancamiento,8.587518,indicadores_financieros
2024-12-01,Banco López de Haro,BM,morosidad,Morosidad Simple,0.018259,indicadores_morosidad
2024-12-01,Banco López de Haro,BM,morosidad,Morosidad Estresada,0.025967,indicadores_morosidad
2024-12-01,Banco López de Haro,BM,morosidad,Índice Riesgo Crédito,0.023355,indicadores_morosidad
2024-12-01,JMMB Bank,BM,principales,ROA,0.022881,indicadores_principales
2024-12-01,JMMB Bank,BM,principales,ROE,0.171777,indicadores_principales
2024-12-01,JMMB Bank,BM,principales,Eficiencia Operacional,0.497079,indicadores_principales
2024-12-01,JMMB Bank,BM,principales,Liquidez Inmediata,0.252287,indicadores_principales
2024-12-01,JMMB Bank,BM,principales,Cobertura de Cartera,1.535605,indicadores_principales
2024-12-01,JMMB Bank,BM,financieros,Margen de Intermediación,0.083557,indicadores_financieros
2024-12-01,JMMB Bank,BM,financieros,Spread Tasas de Interés,0.07001,indicadores_financieros
2024-12-01,JMMB Bank,BM,financieros,Activos Improductivos,0.035022,indicadores_financieros
2024-12-01,JMMB Bank,BM,financieros,Apalancamiento,7.99836,indicadores_financieros
2024-12-01,JMMB Bank,BM,morosidad,Morosidad Simple,0.019175,indicadores_morosidad
2024-12-01,JMMB Bank,BM,morosidad,Morosidad Estresada,0.027057,indicadores_morosidad
2024-12-01,JMMB Bank,BM,morosidad,Índice Riesgo Crédito,0.023893,indicadores_morosidad
2024-12-01,Banco Vimenca,BM,principales,ROA,0.019713,indicadores_principales
2024-12-01,Banco Vimenca,BM,principales,ROE,0.165723,indicadores_principales
2024-12-01,Banco Vimenca,BM,principales,Eficiencia Operacional,0.526607,indicadores_principales
2024-12-01,Banco Vimenca,BM,principales,Liquidez Inmediata,0.236894,indicadores_principales
2024-12-01,Banco Vimenca,BM,principales,Cobertura de Cartera,1.442736,indicadores_principales
2024-12-01,Banco Vimenca,BM,financieros,Margen de Intermediación,0.085284,indicadores_financieros
2024-12-01,Banco Vimenca,BM,financieros,Spread Tasas de Interés,0.074498,indicadores_financieros
2024-12-01,Banco Vimenca,BM,financieros,Activos Improductivos,0.036384,indicadores_financieros
2024-12-01,Banco Vimenca,BM,financieros,Apalancamiento,8.662937,indicadores_financieros
2024-12-01,Banco Vimenca,BM,morosidad,Morosidad Simple,0.016796,indicadores_morosidad
2024-12-01,Banco Vimenca,BM,morosidad,Morosidad Estresada,0.027681,indicadores_morosidad
2024-12-01,Banco Vimenca,BM,morosidad,Índice Riesgo Crédito,0.023027,indicadores_morosidad
2024-12-01,Banco del Progreso,BM,principales,ROA,0.021811,indicadores_principales
2024-12-01,Banco del Progreso,BM,principales,ROE,0.173792,indicadores_principales
2024-12-01,Banco del Progreso,BM,principales,Eficiencia Operacional,0.542409,indicadores_principales
2024-12-01,Banco del Progreso,BM,principales,Liquidez Inmediata,0.242049,indicadores_principales
2024-12-01,Banco del Progreso,BM,principales,Cobertura de Cartera,1.561843,indicadores_principales
2024-12-01,Banco del Progreso,BM,financieros,Margen de Intermediación,0.078155,indicadores_financieros
2024-12-01,Banco del Progreso,BM,financieros,Spread Tasas de Interés,0.074819,indicadores_financieros
2024-12-01,Banco del Progreso,BM,financieros,Activos Improductivos,0.040395,indicadores_financieros
2024-12-01,Banco del Progreso,BM,financieros,Apalancamiento,8.303985,indicadores_financieros
2024-12-01,Banco del Progreso,BM,morosidad,Morosidad Simple,0.017801,indicadores_morosidad
2024-12-01,Banco del Progreso,BM,morosidad,Morosidad Estresada,0.028167,indicadores_morosidad
2024-12-01,Banco del Progreso,BM,morosidad,Índice Riesgo Crédito,0.022215,indicadores_morosidad
2024-12-01,Caribe Express Banco,BM,principales,ROA,0.021854,indicadores_principales
2024-12-01,Caribe Express Banco,BM,principales,ROE,0.173225,indicadores_principales
2024-12-01,Caribe Express Banco,BM,principales,Eficiencia Operacional,0.507732,indicadores_principales
2024-12-01,Caribe Express Banco,BM,principales,Liquidez Inmediata,0.202399,indicadores_principales
2024-12-01,Caribe Express Banco,BM,principales,Cobertura de Cartera,1.523856,indicadores_principales
2024-12-01,Caribe Express Banco,BM,financieros,Margen de Intermediación,0.086835,indicadores_financieros
2024-12-01,Caribe Express Banco,BM,financieros,Spread Tasas de Interés,0.070331,indicadores_financieros
2024-12-01,Caribe Express Banco,BM,financieros,Activos Improductivos,0.036156,indicadores_financieros
2024-12-01,Caribe Express Banco,BM,financieros,Apalancamiento,8.355292,indicadores_financieros
2024-12-01,Caribe Express Banco,BM,morosidad,Morosidad Simple,0.018235,indicadores_morosidad
2024-12-01,Caribe Express Banco,BM,morosidad,Morosidad Estresada,0.028101,indicadores_morosidad
2024-12-01,Caribe Express Banco,BM,morosidad,Índice Riesgo Crédito,0.022412,indicadores_morosidad
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROA,0.024032,indicadores_principales
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,principales,ROE,0.17067,indicadores_principales
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Eficiencia Operacional,0.523494,indicadores_principales
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Liquidez Inmediata,0.232217,indicadores_principales
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,principales,Cobertura de Cartera,1.474703,indicadores_principales
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Margen de Intermediación,0.084703,indicadores_financieros
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Spread Tasas de Interés,0.07181,indicadores_financieros
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Activos Improductivos,0.039215,indicadores_financieros
2024-12-01,Asociación Popular de Ahorros y Préstamos,CA,financieros,Apalancamiento,8.329979,indicadores_financieros
