fecha,entidad,tipo_entidad,componente,valor
2022-08-01,Asociación Cibao,CA,Índice de Solvencia,0.1726
2022-08-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1378
2022-08-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0333
2022-08-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,39859.34
2022-08-01,Asociación Cibao,CA,Patrimonio Técnico,6801.64
2022-08-01,La Nacional,CA,Índice de Solvencia,0.1707
2022-08-01,La Nacional,CA,Capital Primario (Tier 1),0.1311
2022-08-01,La Nacional,CA,Capital Secundario (Tier 2),0.033
2022-08-01,La Nacional,CA,Activos Ponderados por Riesgo,23915.61
2022-08-01,La Nacional,CA,Patrimonio Técnico,4080.98
2022-08-01,Romana,CA,Índice de Solvencia,0.1719
2022-08-01,Romana,CA,Capital Primario (Tier 1),0.1363
2022-08-01,Romana,CA,Capital Secundario (Tier 2),0.0331
2022-08-01,Romana,CA,Activos Ponderados por Riesgo,15943.74
2022-08-01,Romana,CA,Patrimonio Técnico,2720.66
2022-08-01,Mocana,CA,Índice de Solvencia,0.1682
2022-08-01,Mocana,CA,Capital Primario (Tier 1),0.1283
2022-08-01,Mocana,CA,Capital Secundario (Tier 2),0.0314
2022-08-01,Mocana,CA,Activos Ponderados por Riesgo,15943.74
2022-08-01,Mocana,CA,Patrimonio Técnico,2720.66
2022-08-01,ADOPEM,BA,Índice de Solvencia,0.1692
2022-08-01,ADOPEM,BA,Capital Primario (Tier 1),0.135
2022-08-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0345
2022-08-01,ADOPEM,BA,Activos Ponderados por Riesgo,23251.28
2022-08-01,ADOPEM,BA,Patrimonio Técnico,3967.62
2022-08-01,Bancamérica,BA,Índice de Solvencia,0.1673
2022-08-01,Bancamérica,BA,Capital Primario (Tier 1),0.1358
2022-08-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0341
2022-08-01,Bancamérica,BA,Activos Ponderados por Riesgo,19929.67
2022-08-01,Bancamérica,BA,Patrimonio Técnico,3400.82
2022-08-01,Banfond,BA,Índice de Solvencia,0.1695
2022-08-01,Banfond,BA,Capital Primario (Tier 1),0.1383
2022-08-01,Banfond,BA,Capital Secundario (Tier 2),0.0346
2022-08-01,Banfond,BA,Activos Ponderados por Riesgo,13286.45
2022-08-01,Banfond,BA,Patrimonio Técnico,2267.21
2022-08-01,Motor Crédito,BA,Índice de Solvencia,0.1722
2022-08-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1398
2022-08-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0332
2022-08-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9964.84
2022-08-01,Motor Crédito,BA,Patrimonio Técnico,1700.41
2022-09-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1754
2022-09-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1397
2022-09-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0355
2022-09-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,305277.6
2022-09-01,Banco Popular Dominicano,BM,Patrimonio Técnico,52856.52
2022-09-01,Banco de Reservas,BM,Índice de Solvencia,0.1767
2022-09-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1452
2022-09-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0357
2022-09-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,278731.72
2022-09-01,Banco de Reservas,BM,Patrimonio Técnico,48260.3
2022-09-01,BHD León,BM,Índice de Solvencia,0.1764
2022-09-01,BHD León,BM,Capital Primario (Tier 1),0.1405
2022-09-01,BHD León,BM,Capital Secundario (Tier 2),0.0359
2022-09-01,BHD León,BM,Activos Ponderados por Riesgo,199094.08
2022-09-01,BHD León,BM,Patrimonio Técnico,34471.64
2022-09-01,Scotiabank RD,BM,Índice de Solvencia,0.1699
2022-09-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1391
2022-09-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0354
2022-09-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,106183.51
2022-09-01,Scotiabank RD,BM,Patrimonio Técnico,18384.88
2022-09-01,Banesco,BM,Índice de Solvencia,0.173
2022-09-01,Banesco,BM,Capital Primario (Tier 1),0.1444
2022-09-01,Banesco,BM,Capital Secundario (Tier 2),0.0351
2022-09-01,Banesco,BM,Activos Ponderados por Riesgo,79637.63
2022-09-01,Banesco,BM,Patrimonio Técnico,13788.66
2022-09-01,Citibank RD,BM,Índice de Solvencia,0.1739
2022-09-01,Citibank RD,BM,Capital Primario (Tier 1),0.1357
2022-09-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0344
2022-09-01,Citibank RD,BM,Activos Ponderados por Riesgo,53091.76
2022-09-01,Citibank RD,BM,Patrimonio Técnico,9192.44
2022-09-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1682
2022-09-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1367
2022-09-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0356
2022-09-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,39818.82
2022-09-01,Banco Santa Cruz,BM,Patrimonio Técnico,6894.33
2022-09-01,Banco López de Haro,BM,Índice de Solvencia,0.1697
2022-09-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1347
2022-09-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.034
2022-09-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,39818.82
2022-09-01,Banco López de Haro,BM,Patrimonio Técnico,6894.33
2022-09-01,JMMB Bank,BM,Índice de Solvencia,0.1694
2022-09-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1404
2022-09-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0355
2022-09-01,JMMB Bank,BM,Activos Ponderados por Riesgo,39818.82
2022-09-01,JMMB Bank,BM,Patrimonio Técnico,6894.33
2022-09-01,Banco Vimenca,BM,Índice de Solvencia,0.1723
2022-09-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1398
2022-09-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0348
2022-09-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,26545.88
2022-09-01,Banco Vimenca,BM,Patrimonio Técnico,4596.22
2022-09-01,Banco del Progreso,BM,Índice de Solvencia,0.1737
2022-09-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1384
2022-09-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0326
2022-09-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,26545.88
2022-09-01,Banco del Progreso,BM,Patrimonio Técnico,4596.22
2022-09-01,Caribe Express Banco,BM,Índice de Solvencia,0.1705
2022-09-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1409
2022-09-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0319
2022-09-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,26545.88
2022-09-01,Caribe Express Banco,BM,Patrimonio Técnico,4596.22
2022-09-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1685
2022-09-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1342
2022-09-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0325
2022-09-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,63710.11
2022-09-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,11030.93
2022-09-01,Asociación Cibao,CA,Índice de Solvencia,0.1717
2022-09-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1361
2022-09-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0337
2022-09-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,39818.82
2022-09-01,Asociación Cibao,CA,Patrimonio Técnico,6894.33
2022-09-01,La Nacional,CA,Índice de Solvencia,0.1666
2022-09-01,La Nacional,CA,Capital Primario (Tier 1),0.1372
2022-09-01,La Nacional,CA,Capital Secundario (Tier 2),0.0344
2022-09-01,La Nacional,CA,Activos Ponderados por Riesgo,23891.29
2022-09-01,La Nacional,CA,Patrimonio Técnico,4136.6
2022-09-01,Romana,CA,Índice de Solvencia,0.1768
2022-09-01,Romana,CA,Capital Primario (Tier 1),0.1426
2022-09-01,Romana,CA,Capital Secundario (Tier 2),0.0372
2022-09-01,Romana,CA,Activos Ponderados por Riesgo,15927.53
2022-09-01,Romana,CA,Patrimonio Técnico,2757.73
2022-09-01,Mocana,CA,Índice de Solvencia,0.16
2022-09-01,Mocana,CA,Capital Primario (Tier 1),0.1272
2022-09-01,Mocana,CA,Capital Secundario (Tier 2),0.0315
2022-09-01,Mocana,CA,Activos Ponderados por Riesgo,15927.53
2022-09-01,Mocana,CA,Patrimonio Técnico,2757.73
2022-09-01,ADOPEM,BA,Índice de Solvencia,0.1722
2022-09-01,ADOPEM,BA,Capital Primario (Tier 1),0.1377
2022-09-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0346
2022-09-01,ADOPEM,BA,Activos Ponderados por Riesgo,23227.64
2022-09-01,ADOPEM,BA,Patrimonio Técnico,4021.69
2022-09-01,Bancamérica,BA,Índice de Solvencia,0.1778
2022-09-01,Bancamérica,BA,Capital Primario (Tier 1),0.1426
2022-09-01,Bancamérica,BA,Capital Secundario (Tier 2),0.033
2022-09-01,Bancamérica,BA,Activos Ponderados por Riesgo,19909.41
2022-09-01,Bancamérica,BA,Patrimonio Técnico,3447.16
2022-09-01,Banfond,BA,Índice de Solvencia,0.1805
2022-09-01,Banfond,BA,Capital Primario (Tier 1),0.1445
2022-09-01,Banfond,BA,Capital Secundario (Tier 2),0.0326
2022-09-01,Banfond,BA,Activos Ponderados por Riesgo,13272.94
2022-09-01,Banfond,BA,Patrimonio Técnico,2298.11
2022-09-01,Motor Crédito,BA,Índice de Solvencia,0.1749
2022-09-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1352
2022-09-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0331
2022-09-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9954.7
2022-09-01,Motor Crédito,BA,Patrimonio Técnico,1723.58
2022-10-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1772
2022-10-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1406
2022-10-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.036
2022-10-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,304942.52
2022-10-01,Banco Popular Dominicano,BM,Patrimonio Técnico,53385.79
2022-10-01,Banco de Reservas,BM,Índice de Solvencia,0.1807
2022-10-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1416
2022-10-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0416
2022-10-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,278425.77
2022-10-01,Banco de Reservas,BM,Patrimonio Técnico,48743.55
2022-10-01,BHD León,BM,Índice de Solvencia,0.1798
2022-10-01,BHD León,BM,Capital Primario (Tier 1),0.144
2022-10-01,BHD León,BM,Capital Secundario (Tier 2),0.038
2022-10-01,BHD León,BM,Activos Ponderados por Riesgo,198875.55
2022-10-01,BHD León,BM,Patrimonio Técnico,34816.82
2022-10-01,Scotiabank RD,BM,Índice de Solvencia,0.1742
2022-10-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1379
2022-10-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0347
2022-10-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,106066.96
2022-10-01,Scotiabank RD,BM,Patrimonio Técnico,18568.97
2022-10-01,Banesco,BM,Índice de Solvencia,0.1747
2022-10-01,Banesco,BM,Capital Primario (Tier 1),0.1382
2022-10-01,Banesco,BM,Capital Secundario (Tier 2),0.0344
2022-10-01,Banesco,BM,Activos Ponderados por Riesgo,79550.22
2022-10-01,Banesco,BM,Patrimonio Técnico,13926.73
2022-10-01,Citibank RD,BM,Índice de Solvencia,0.1757
2022-10-01,Citibank RD,BM,Capital Primario (Tier 1),0.1375
2022-10-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0358
2022-10-01,Citibank RD,BM,Activos Ponderados por Riesgo,53033.48
2022-10-01,Citibank RD,BM,Patrimonio Técnico,9284.49
2022-10-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1742
2022-10-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1324
2022-10-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0347
2022-10-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,39775.11
2022-10-01,Banco Santa Cruz,BM,Patrimonio Técnico,6963.36
2022-10-01,Banco López de Haro,BM,Índice de Solvencia,0.1772
2022-10-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.136
2022-10-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0332
2022-10-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,39775.11
2022-10-01,Banco López de Haro,BM,Patrimonio Técnico,6963.36
2022-10-01,JMMB Bank,BM,Índice de Solvencia,0.182
2022-10-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1493
2022-10-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0352
2022-10-01,JMMB Bank,BM,Activos Ponderados por Riesgo,39775.11
2022-10-01,JMMB Bank,BM,Patrimonio Técnico,6963.36
2022-10-01,Banco Vimenca,BM,Índice de Solvencia,0.1797
2022-10-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.142
2022-10-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0356
2022-10-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,26516.74
2022-10-01,Banco Vimenca,BM,Patrimonio Técnico,4642.24
2022-10-01,Banco del Progreso,BM,Índice de Solvencia,0.1709
2022-10-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1374
2022-10-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0353
2022-10-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,26516.74
2022-10-01,Banco del Progreso,BM,Patrimonio Técnico,4642.24
2022-10-01,Caribe Express Banco,BM,Índice de Solvencia,0.1758
2022-10-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1436
2022-10-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0332
2022-10-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,26516.74
2022-10-01,Caribe Express Banco,BM,Patrimonio Técnico,4642.24
2022-10-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1711
2022-10-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1417
2022-10-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0341
2022-10-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,63640.18
2022-10-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,11141.38
2022-10-01,Asociación Cibao,CA,Índice de Solvencia,0.1737
2022-10-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1379
2022-10-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0343
2022-10-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,39775.11
2022-10-01,Asociación Cibao,CA,Patrimonio Técnico,6963.36
2022-10-01,La Nacional,CA,Índice de Solvencia,0.1668
2022-10-01,La Nacional,CA,Capital Primario (Tier 1),0.1352
2022-10-01,La Nacional,CA,Capital Secundario (Tier 2),0.0365
2022-10-01,La Nacional,CA,Activos Ponderados por Riesgo,23865.07
2022-10-01,La Nacional,CA,Patrimonio Técnico,4178.02
2022-10-01,Romana,CA,Índice de Solvencia,0.1757
2022-10-01,Romana,CA,Capital Primario (Tier 1),0.1374
2022-10-01,Romana,CA,Capital Secundario (Tier 2),0.0369
2022-10-01,Romana,CA,Activos Ponderados por Riesgo,15910.04
2022-10-01,Romana,CA,Patrimonio Técnico,2785.35
2022-10-01,Mocana,CA,Índice de Solvencia,0.1812
2022-10-01,Mocana,CA,Capital Primario (Tier 1),0.1447
2022-10-01,Mocana,CA,Capital Secundario (Tier 2),0.0329
2022-10-01,Mocana,CA,Activos Ponderados por Riesgo,15910.04
2022-10-01,Mocana,CA,Patrimonio Técnico,2785.35
2022-10-01,ADOPEM,BA,Índice de Solvencia,0.174
2022-10-01,ADOPEM,BA,Capital Primario (Tier 1),0.1404
2022-10-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0375
2022-10-01,ADOPEM,BA,Activos Ponderados por Riesgo,23202.15
2022-10-01,ADOPEM,BA,Patrimonio Técnico,4061.96
2022-10-01,Bancamérica,BA,Índice de Solvencia,0.173
2022-10-01,Bancamérica,BA,Capital Primario (Tier 1),0.1343
2022-10-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0355
2022-10-01,Bancamérica,BA,Activos Ponderados por Riesgo,19887.56
2022-10-01,Bancamérica,BA,Patrimonio Técnico,3481.68
2022-10-01,Banfond,BA,Índice de Solvencia,0.1744
2022-10-01,Banfond,BA,Capital Primario (Tier 1),0.1385
2022-10-01,Banfond,BA,Capital Secundario (Tier 2),0.0347
2022-10-01,Banfond,BA,Activos Ponderados por Riesgo,13258.37
2022-10-01,Banfond,BA,Patrimonio Técnico,2321.12
2022-10-01,Motor Crédito,BA,Índice de Solvencia,0.1755
2022-10-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1435
2022-10-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0343
2022-10-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9943.78
2022-10-01,Motor Crédito,BA,Patrimonio Técnico,1740.84
2022-11-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1628
2022-11-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.132
2022-11-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0336
2022-11-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,305330.66
2022-11-01,Banco Popular Dominicano,BM,Patrimonio Técnico,49590.67
2022-11-01,Banco de Reservas,BM,Índice de Solvencia,0.1684
2022-11-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.136
2022-11-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0357
2022-11-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,278780.16
2022-11-01,Banco de Reservas,BM,Patrimonio Técnico,45278.44
2022-11-01,BHD León,BM,Índice de Solvencia,0.1652
2022-11-01,BHD León,BM,Capital Primario (Tier 1),0.1315
2022-11-01,BHD León,BM,Capital Secundario (Tier 2),0.0334
2022-11-01,BHD León,BM,Activos Ponderados por Riesgo,199128.69
2022-11-01,BHD León,BM,Patrimonio Técnico,32341.74
2022-11-01,Scotiabank RD,BM,Índice de Solvencia,0.1626
2022-11-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1268
2022-11-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0327
2022-11-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,106201.97
2022-11-01,Scotiabank RD,BM,Patrimonio Técnico,17248.93
2022-11-01,Banesco,BM,Índice de Solvencia,0.1685
2022-11-01,Banesco,BM,Capital Primario (Tier 1),0.1332
2022-11-01,Banesco,BM,Capital Secundario (Tier 2),0.0335
2022-11-01,Banesco,BM,Activos Ponderados por Riesgo,79651.48
2022-11-01,Banesco,BM,Patrimonio Técnico,12936.7
2022-11-01,Citibank RD,BM,Índice de Solvencia,0.1648
2022-11-01,Citibank RD,BM,Capital Primario (Tier 1),0.1295
2022-11-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0351
2022-11-01,Citibank RD,BM,Activos Ponderados por Riesgo,53100.98
2022-11-01,Citibank RD,BM,Patrimonio Técnico,8624.46
2022-11-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1676
2022-11-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.14
2022-11-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0334
2022-11-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,39825.74
2022-11-01,Banco Santa Cruz,BM,Patrimonio Técnico,6468.35
2022-11-01,Banco López de Haro,BM,Índice de Solvencia,0.1626
2022-11-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1352
2022-11-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0296
2022-11-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,39825.74
2022-11-01,Banco López de Haro,BM,Patrimonio Técnico,6468.35
2022-11-01,JMMB Bank,BM,Índice de Solvencia,0.1605
2022-11-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1306
2022-11-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0313
2022-11-01,JMMB Bank,BM,Activos Ponderados por Riesgo,39825.74
2022-11-01,JMMB Bank,BM,Patrimonio Técnico,6468.35
2022-11-01,Banco Vimenca,BM,Índice de Solvencia,0.1682
2022-11-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1381
2022-11-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.032
2022-11-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,26550.49
2022-11-01,Banco Vimenca,BM,Patrimonio Técnico,4312.23
2022-11-01,Banco del Progreso,BM,Índice de Solvencia,0.1562
2022-11-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1201
2022-11-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0266
2022-11-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,26550.49
2022-11-01,Banco del Progreso,BM,Patrimonio Técnico,4312.23
2022-11-01,Caribe Express Banco,BM,Índice de Solvencia,0.1588
2022-11-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1205
2022-11-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0313
2022-11-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,26550.49
2022-11-01,Caribe Express Banco,BM,Patrimonio Técnico,4312.23
2022-11-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1599
2022-11-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1345
2022-11-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0304
2022-11-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,63721.18
2022-11-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,10349.36
2022-11-01,Asociación Cibao,CA,Índice de Solvencia,0.1575
2022-11-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1233
2022-11-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0295
2022-11-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,39825.74
2022-11-01,Asociación Cibao,CA,Patrimonio Técnico,6468.35
2022-11-01,La Nacional,CA,Índice de Solvencia,0.1682
2022-11-01,La Nacional,CA,Capital Primario (Tier 1),0.1358
2022-11-01,La Nacional,CA,Capital Secundario (Tier 2),0.0332
2022-11-01,La Nacional,CA,Activos Ponderados por Riesgo,23895.44
2022-11-01,La Nacional,CA,Patrimonio Técnico,3881.01
2022-11-01,Romana,CA,Índice de Solvencia,0.1687
2022-11-01,Romana,CA,Capital Primario (Tier 1),0.1326
2022-11-01,Romana,CA,Capital Secundario (Tier 2),0.0335
2022-11-01,Romana,CA,Activos Ponderados por Riesgo,15930.3
2022-11-01,Romana,CA,Patrimonio Técnico,2587.34
2022-11-01,Mocana,CA,Índice de Solvencia,0.1637
2022-11-01,Mocana,CA,Capital Primario (Tier 1),0.1275
2022-11-01,Mocana,CA,Capital Secundario (Tier 2),0.0348
2022-11-01,Mocana,CA,Activos Ponderados por Riesgo,15930.3
2022-11-01,Mocana,CA,Patrimonio Técnico,2587.34
2022-11-01,ADOPEM,BA,Índice de Solvencia,0.1612
2022-11-01,ADOPEM,BA,Capital Primario (Tier 1),0.1287
2022-11-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0342
2022-11-01,ADOPEM,BA,Activos Ponderados por Riesgo,23231.68
2022-11-01,ADOPEM,BA,Patrimonio Técnico,3773.2
2022-11-01,Bancamérica,BA,Índice de Solvencia,0.1556
2022-11-01,Bancamérica,BA,Capital Primario (Tier 1),0.1241
2022-11-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0316
2022-11-01,Bancamérica,BA,Activos Ponderados por Riesgo,19912.87
2022-11-01,Bancamérica,BA,Patrimonio Técnico,3234.17
2022-11-01,Banfond,BA,Índice de Solvencia,0.1518
2022-11-01,Banfond,BA,Capital Primario (Tier 1),0.1213
2022-11-01,Banfond,BA,Capital Secundario (Tier 2),0.0294
2022-11-01,Banfond,BA,Activos Ponderados por Riesgo,13275.25
2022-11-01,Banfond,BA,Patrimonio Técnico,2156.12
2022-11-01,Motor Crédito,BA,Índice de Solvencia,0.1736
2022-11-01,Motor Crédito,BA,Capital Primario (Tier 1),0.138
2022-11-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0377
2022-11-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9956.43
2022-11-01,Motor Crédito,BA,Patrimonio Técnico,1617.09
2022-12-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1812
2022-12-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.144
2022-12-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0373
2022-12-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,307011.46
2022-12-01,Banco Popular Dominicano,BM,Patrimonio Técnico,54253.48
2022-12-01,Banco de Reservas,BM,Índice de Solvencia,0.1696
2022-12-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1326
2022-12-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0323
2022-12-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,280314.81
2022-12-01,Banco de Reservas,BM,Patrimonio Técnico,49535.79
2022-12-01,BHD León,BM,Índice de Solvencia,0.1862
2022-12-01,BHD León,BM,Capital Primario (Tier 1),0.156
2022-12-01,BHD León,BM,Capital Secundario (Tier 2),0.0357
2022-12-01,BHD León,BM,Activos Ponderados por Riesgo,200224.87
2022-12-01,BHD León,BM,Patrimonio Técnico,35382.7
2022-12-01,Scotiabank RD,BM,Índice de Solvencia,0.1795
2022-12-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1426
2022-12-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0355
2022-12-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,106786.6
2022-12-01,Scotiabank RD,BM,Patrimonio Técnico,18870.78
2022-12-01,Banesco,BM,Índice de Solvencia,0.1736
2022-12-01,Banesco,BM,Capital Primario (Tier 1),0.1388
2022-12-01,Banesco,BM,Capital Secundario (Tier 2),0.0302
2022-12-01,Banesco,BM,Activos Ponderados por Riesgo,80089.95
2022-12-01,Banesco,BM,Patrimonio Técnico,14153.08
2022-12-01,Citibank RD,BM,Índice de Solvencia,0.1869
2022-12-01,Citibank RD,BM,Capital Primario (Tier 1),0.1543
2022-12-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0352
2022-12-01,Citibank RD,BM,Activos Ponderados por Riesgo,53393.3
2022-12-01,Citibank RD,BM,Patrimonio Técnico,9435.39
2022-12-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1805
2022-12-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1476
2022-12-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0351
2022-12-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,40044.97
2022-12-01,Banco Santa Cruz,BM,Patrimonio Técnico,7076.54
2022-12-01,Banco López de Haro,BM,Índice de Solvencia,0.1783
2022-12-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1478
